date,sales,split,pred_tree,id,pred_seq,rolling_cv_14,trend_accel,has_event,snap_active,volatile_regime,disagreement_raw,disagreement_norm,alpha_optimal,alpha_tree_gate,alpha_seq_gate,pred_learned_fusion,pred_fixed_60_40
2016-02-29,9,val,9.333640806824873,FOODS_1_085_CA_1_validation,9.801694,0.4492674258206016,-0.0714285714285711,0,0,0,0.46805319317512684,0.1158241548738424,0.0,0.4455652409160755,0.5544347590839245,9.593145766221387,9.520862084094924
2016-03-01,5,val,9.401439197757474,FOODS_1_085_CA_1_validation,9.289219,0.4600094543541307,-0.0714285714285711,0,1,0,0.11222019775747505,0.027769941012178397,1.0,0.1265426826347325,0.8734573173652675,9.303419644870031,9.356551118654483
2016-03-02,4,val,9.288475789412072,FOODS_1_085_CA_1_validation,9.324027,0.5144077999169391,-0.5714285714285712,0,1,0,0.03555121058792743,0.008797480673415719,1.0,0.03057745436438975,0.9694225456356103,9.322939934480647,9.302696273647243
2016-03-03,19,val,8.369270316918351,FOODS_1_085_CA_1_validation,10.575138,0.5285167116846117,0.7142857142857135,0,1,0,2.2058676830816495,0.5458626580950547,1.0,0.9128752961175873,0.08712470388241267,8.561455885610624,9.251617390151011
2016-03-04,10,val,14.10849858048788,FOODS_1_085_CA_1_validation,18.933674,0.5337044045867999,-0.3571428571428559,0,1,0,4.825175419512119,1.0,1.0,0.4280792942799937,0.5719207057200063,16.86811631163808,16.03856874829273
2016-03-05,21,val,15.459735517242615,FOODS_1_085_CA_1_validation,16.856339,0.5668708383833525,0.5714285714285712,0,1,0,1.3966034827573832,0.3456026375696887,1.0,0.7941650380493602,0.20583496195063977,15.747205341976112,16.01837691034557
2016-03-06,18,val,15.605394423350544,FOODS_1_085_CA_1_validation,11.440498,0.5622510274135041,0.5714285714285712,0,1,0,4.1648964233505446,1.0,1.0,0.9515540567855645,0.048445943214435516,15.403622087730898,13.939435854010327
2016-03-07,7,val,12.314930074906206,FOODS_1_085_CA_1_validation,10.944991,0.543847216906513,0.1428571428571423,0,1,0,1.3699390749062061,0.3390042796274569,1.0,0.4297980696044417,0.5702019303955583,11.533788169870382,11.766954444943723
2016-03-08,4,val,9.811565630218604,FOODS_1_085_CA_1_validation,9.453162,0.5546156447124712,-0.0714285714285711,0,1,0,0.35840363021860355,0.08869034156605961,0.0,0.14387147650988674,0.8561285234901133,9.504726059466055,9.668204178131163
2016-03-09,5,val,9.01254646980812,FOODS_1_085_CA_1_validation,9.4802065,0.5927174595342423,-0.3571428571428576,0,1,0,0.4676600301918796,0.11572686300418679,0.0,0.06537706344593344,0.9346229365540666,9.449632260535019,9.199610481884871
2016-03-10,21,val,9.269799916890422,FOODS_1_085_CA_1_validation,10.815284,0.5454439204890701,1.2142857142857153,0,1,0,1.545484083109578,0.38244453922604854,0.0,0.9662798016919316,0.03372019830806838,9.32191394665484,9.887993550134254
2016-03-11,24,val,13.985619690062356,FOODS_1_085_CA_1_validation,18.296494,0.5658454014350486,0.2857142857142847,0,0,0,4.310874309937644,1.0,0.0,0.9577093450594397,0.04229065494056028,14.167929387996054,15.709969414037413
2016-03-12,14,val,19.01509720665536,FOODS_1_085_CA_1_validation,21.273645,0.5682517439488882,-0.1428571428571423,0,0,0,2.25854779334464,0.55889884573108,0.45,0.6758805627541681,0.3241194372458319,19.74713644642704,19.918516323993217
2016-03-13,15,val,16.67150190890471,FOODS_1_085_CA_1_validation,13.641103,0.5682517439488882,0.0,0,0,0,3.0303989089047096,0.7499006473462395,0.45,0.8491609680274247,0.1508390319725753,16.214399470994774,15.459342345342826
2016-03-14,11,val,10.331302746677178,FOODS_1_085_CA_1_validation,10.346646,0.5573723714498706,0.1428571428571423,0,0,0,0.015343253322821937,0.0037968320161982055,0.45,0.5564770393972145,0.4435229606027855,10.338107831816195,10.337440048006307
2016-03-15,11,val,9.908309579167138,FOODS_1_085_CA_1_validation,9.572571,0.5141943330370145,0.4285714285714288,0,0,0,0.33573857916713834,0.08308166199397896,1.0,0.79942828756004,0.20057171243995997,9.840969917411426,9.774014147500283
2016-03-16,7,val,10.089069454463674,FOODS_1_085_CA_1_validation,10.921818,0.4857283657622449,0.2142857142857153,0,0,0,0.8327485455363259,0.20607144212576234,0.45,0.7321630171162813,0.2678369828837187,10.312110312400929,10.422168872678204
2016-03-17,20,val,11.293661217745612,FOODS_1_085_CA_1_validation,12.330594,0.4885070456137089,0.0714285714285711,1,0,0,1.0369327822543877,0.2565987475715376,0.15000000000000002,0.9826393905250019,0.017360609474998068,11.311663002830155,11.708434330647368
2016-03-18,14,val,15.780385636921,FOODS_1_085_CA_1_validation,18.113022,0.4729247853137974,0.2857142857142847,0,0,0,2.3326363630790006,0.577232757560805,0.15000000000000002,0.8974706254907548,0.10252937450924515,16.019549384185012,16.713440182152603
2016-03-19,8,val,17.95809011713221,FOODS_1_085_CA_1_validation,17.507267,0.4919667098726837,-0.928571428571427,0,0,0,0.45082311713220946,0.11156041086956585,0.15000000000000002,0.044572012139051397,0.9554279878609486,17.527361093449382,17.777760870279323
2016-03-20,11,val,14.76253514915263,FOODS_1_085_CA_1_validation,10.38473,0.4981139282765743,-0.5,0,0,0,4.37780514915263,1.0,0.15000000000000002,0.663464488993495,0.33653551100650503,13.289248256195641,13.011413089491576
2016-03-21,3,val,9.157058547041284,FOODS_1_085_CA_1_validation,8.987438,0.5390716933750928,-0.2857142857142865,0,0,0,0.16962054704128526,0.04197419608874431,0.2,0.23569566315879498,0.764304336841205,9.027416827320252,9.08921032822477
2016-03-22,12,val,8.434972489448686,FOODS_1_085_CA_1_validation,7.36893,0.4810456929208337,0.5714285714285712,0,0,0,1.0660424894486864,0.26380221778297386,0.30000000000000004,0.9046790409701249,0.09532095902987514,8.333356296987843,8.008555493669212
2016-03-23,10,val,9.036402927675134,FOODS_1_085_CA_1_validation,10.184745,0.4411754093796022,0.3571428571428576,0,0,0,1.1483420723248656,0.2841680218669909,0.30000000000000004,0.8404237018453354,0.15957629815466456,9.219651104591993,9.49573975660508
2016-03-24,9,val,10.477766325000182,FOODS_1_085_CA_1_validation,13.092303,0.4377037168486018,-0.8571428571428577,1,0,0,2.614536674999817,0.6469916351050599,1.0,0.9334174617413403,0.06658253825865967,10.651848813192027,11.52358099500011
2016-03-25,14,val,11.952782929718325,FOODS_1_085_CA_1_validation,15.022238,0.3599178844484771,-0.7142857142857135,0,0,0,3.069455070281675,0.759565460982947,1.0,0.3135461283059097,0.6864538716940902,14.059822246704236,13.180564957830995
2016-03-26,9,val,12.998488099431524,FOODS_1_085_CA_1_validation,13.60136,0.36884383200673,-0.3571428571428576,0,0,0,0.6028719005684753,0.14918630916038697,1.0,0.24394166001435688,0.7560583399856431,13.454294427799315,13.239636859658916
2016-03-27,16,val,11.323381441002804,FOODS_1_085_CA_1_validation,9.248124,0.3740309392555266,0.0714285714285711,1,0,0,2.075257441002803,0.5135419280429255,1.0,0.9874961952806267,0.01250380471937329,11.297432827218078,10.493278464601682
2016-03-28,2,test,9.323327562739712,FOODS_1_085_CA_1_validation,9.689151,0.4602037178556926,-0.6428571428571423,0,0,0,0.3658234372602891,0.09052644244617616,0.35000000000000003,0.09518467186668604,0.904815328133314,9.654330216163236,9.469656937643828
2016-03-29,11,test,7.814063552780094,FOODS_1_085_CA_1_validation,7.4826136,0.4602037178556926,0.0,0,0,0,0.33144995278009404,0.08202040114992953,1.0,0.4852547246238315,0.5147452753761685,7.643451255562887,7.681483571668055
2016-03-30,9,test,8.22344737595017,FOODS_1_085_CA_1_validation,10.188723,0.4463395226609899,0.1428571428571423,0,0,0,1.9652756240498288,0.4863258953658413,0.6000000000000001,0.8176435678134475,0.1823564321865525,8.5818280270151,9.009557625570103
2016-03-31,23,test,9.174295437380604,FOODS_1_085_CA_1_validation,12.899068,0.484060904427787,0.2142857142857153,0,0,0,3.724772562619396,0.9217299239773548,0.0,0.9406368728110014,0.05936312718899861,9.39540958476547,10.664204462428362
2016-04-01,10,test,15.047965541665729,FOODS_1_085_CA_1_validation,17.614586,0.4895560200916281,-0.2857142857142865,0,1,0,2.5666204583342704,0.6351343176442167,0.0,0.25551848706369035,0.7444815129363096,16.95876702361971,16.074613724999438
2016-04-02,12,test,14.398404169544676,FOODS_1_085_CA_1_validation,13.624029,0.4730064759885621,0.2857142857142865,0,1,0,0.7743751695446761,0.191626402459435,0.0,0.46108829083972397,0.538911709160276,13.981084323394075,14.088654101726807
2016-04-03,9,test,14.221236383252498,FOODS_1_085_CA_1_validation,10.398218,0.4813751798770896,-0.1428571428571441,0,1,0,3.8230183832524975,0.9460417742342088,0.0,0.5968521883637102,0.40314781163628977,12.679994888198948,12.692029029951499
2016-04-04,7,test,9.257098304009904,FOODS_1_085_CA_1_validation,8.891186,0.4358362531382043,0.2857142857142865,0,1,0,0.36591230400990504,0.09054843335729638,1.0,0.3905992657796943,0.6094007342203057,9.034111077286024,9.110733382405943
2016-04-05,4,test,9.838343265934537,FOODS_1_085_CA_1_validation,9.08192,0.4917465703716099,-0.5714285714285712,0,1,0,0.7564232659345365,0.18718403545000167,0.0,0.04251155877719347,0.9574884412228065,9.114076732130213,9.535773959560721
2016-04-06,6,test,8.561017972809541,FOODS_1_085_CA_1_validation,9.794522,0.5188092700218163,-0.2857142857142865,0,1,0,1.2335040271904596,0.30524214676035766,0.0,0.12293457614059856,0.8770654238594014,9.64288170524962,9.054419583685725
2016-04-07,2,test,8.81875014712163,FOODS_1_085_CA_1_validation,12.292279,0.5906085669542935,-0.5,0,1,0,3.4735288528783705,0.8595573103247968,0.0,0.2233985973416129,0.7766014026583871,11.51629752644135,10.208161688272979
2016-04-08,11,test,8.396287910504112,FOODS_1_085_CA_1_validation,9.870657,0.5907415165273747,-0.2142857142857135,0,1,0,1.4743690894958874,0.3648464667114946,1.0,0.17339860146408115,0.8266013985359189,9.615003461839542,8.986035546302467
2016-04-09,15,test,11.327270155159992,FOODS_1_085_CA_1_validation,9.657778,0.5852245872083357,0.4285714285714288,0,1,0,1.6694921551599915,0.41313150034971635,1.0,0.7350001395844629,0.26499986041553714,10.884854967077759,10.659473293095996
2016-04-10,7,test,13.510519082852662,FOODS_1_085_CA_1_validation,9.575897,0.5988520669388437,-0.6428571428571441,0,1,0,3.9346220828526626,0.973659156992127,1.0,0.1893768536373629,0.8106231463626371,10.321023350302724,11.936670249711597
2016-04-11,3,test,7.27188902138925,FOODS_1_085_CA_1_validation,7.7037497,0.5839379900690504,0.0714285714285711,0,0,0,0.43186067861075017,0.10686797751344206,0.0,0.5635780405380822,0.43642195946191775,7.460362504963108,7.444633292833551
2016-04-12,4,test,6.811256611088339,FOODS_1_085_CA_1_validation,6.650429,0.6340355796997719,-0.5,0,0,0,0.16082761108833932,0.03979830157406095,0.0,0.1267974261827594,0.8732025738172406,6.670821527145124,6.746925566653004
2016-04-13,3,test,6.524164980988265,FOODS_1_085_CA_1_validation,7.373171,0.6915755755743559,-0.428571428571427,0,0,1,0.8490060190117354,0.21009450649778272,0.0,0.22112978288803092,0.778870217111969,7.1854304833453035,6.863767388592959
2016-04-14,10,test,6.906767231334017,FOODS_1_085_CA_1_validation,8.411435,0.534747226154692,-0.9285714285714296,0,0,0,1.5046677686659837,0.3723441591956842,0.0,0.07419438739586165,0.9258056126041383,8.29979709666953,7.508634338800411
2016-04-15,12,test,8.646341032788833,FOODS_1_085_CA_1_validation,10.562398,0.5428635691413273,0.1428571428571432,0,0,0,1.9160569672111674,0.47414627686203026,0.0,0.8139644754796481,0.18603552452035188,9.002795695694838,9.412763819673298
2016-04-16,14,test,11.601428652157896,FOODS_1_085_CA_1_validation,10.784216,0.5589114436001428,0.1428571428571432,0,0,0,0.8172126521578953,0.20222693952006476,0.0,0.6810328849767886,0.3189671150232114,11.340764690138625,11.274543591294737
2016-04-17,6,test,11.554802873508358,FOODS_1_085_CA_1_validation,9.02538,0.5752935566968257,-0.2142857142857144,0,0,0,2.5294228735083575,0.6259294262159951,0.0,0.6606781511777161,0.3393218488222839,10.696514427616128,10.543033724105015
2016-04-18,5,test,6.644344328013929,FOODS_1_085_CA_1_validation,6.4570513,0.5932416422110807,-0.1428571428571432,0,0,0,0.18729302801392933,0.04634741734442046,0.0,0.33952874326761406,0.6604712567323859,6.520642666424355,6.569427116808358
2016-04-19,6,test,6.394261384088421,FOODS_1_085_CA_1_validation,6.4320803,0.5704269376662535,0.1428571428571432,0,0,0,0.037818915911579154,0.009358645635955776,0.0,0.5601444034513909,0.43985559654860906,6.41089624590753,6.409388950453053
2016-04-20,9,test,6.436973405378399,FOODS_1_085_CA_1_validation,7.290159,0.5541791175962545,0.2142857142857144,0,0,0,0.8531855946216007,0.21112878170368402,0.0,0.7354767351733384,0.26452326482666155,6.662660844370782,6.77824764322704
2016-04-21,20,test,7.317900775672148,FOODS_1_085_CA_1_validation,9.724541,0.5650846090494926,1.2857142857142856,0,0,0,2.4066402243278526,0.5955457074808845,0.0,0.9873247558521733,0.012675244147826725,7.348405528091483,8.28055686540329
2016-04-22,14,test,12.03320290721571,FOODS_1_085_CA_1_validation,14.344962,0.5689071528445522,0.2142857142857135,0,0,0,2.311759092784291,0.5720664811135621,0.0,0.8756881078377632,0.12431189216223681,12.320582054262982,12.957906544329425
2016-04-23,5,test,14.78505151502527,FOODS_1_085_CA_1_validation,13.3866,0.5954326414425224,-0.7142857142857135,0,0,0,1.39845151502527,0.34605995049635746,0.0,0.1305413419962416,0.8694586580037584,13.569155737488074,14.225670909015161
2016-04-24,9,test,10.23820472080115,FOODS_1_085_CA_1_validation,8.0283575,0.5837178220052041,0.1428571428571423,0,0,0,2.2098472208011497,0.5468474320478247,0.15000000000000002,0.8410858429784493,0.15891415702155065,9.887028712561118,9.35426583248069
2016-02-29,2,val,10.541378228318216,FOODS_1_099_CA_1_validation,11.016433,0.7952063666625789,-0.5714285714285712,0,0,1,0.47505477168178345,0.1175567611782992,1.0,0.1190273329706073,0.8809726670293927,10.959888497511756,10.731400136990928
2016-03-01,10,val,8.70904809420497,FOODS_1_099_CA_1_validation,7.750657,0.7445745023342695,0.4285714285714288,0,1,1,0.9583910942049698,0.23716286982658,0.0,0.6248234895453929,0.3751765104546071,8.349482267830377,8.325691656522983
2016-03-02,7,val,9.366016968650843,FOODS_1_099_CA_1_validation,9.368932,0.6641715360841907,0.5,0,1,0,0.0029150313491559388,0.0007213518620743927,0.0,0.5251436810927848,0.47485631890721525,9.367401189706802,9.367182981190506
2016-03-03,12,val,9.665356965355318,FOODS_1_099_CA_1_validation,10.971152,0.6641715360841907,0.0,0,1,0,1.3057950346446816,0.32313123493549384,0.0,0.291795760383256,0.7082042396167441,10.590126544961176,10.187674979213192
2016-03-04,18,val,11.850785317589128,FOODS_1_099_CA_1_validation,14.379282,0.5661140216362767,1.2142857142857153,0,1,0,2.5284966824108714,0.6257002315375222,0.0,0.9779345689948812,0.02206543100511882,11.906577686681537,12.862183990553476
2016-03-05,24,val,16.442027026774863,FOODS_1_099_CA_1_validation,18.94231,0.5757005645991584,0.928571428571427,0,1,0,2.5002829732251364,0.6187184844413723,0.0,0.9578845096611877,0.042115490338812345,16.547327670178024,17.442140216064917
2016-03-06,24,val,21.503963444826528,FOODS_1_099_CA_1_validation,17.919807,0.5464824666986385,-0.2857142857142847,0,1,0,3.5841564448265295,0.8869331460844078,0.0,0.41472703648471065,0.5852729635152893,19.406253580660483,20.070300866895916
2016-03-07,6,val,14.889583692313405,FOODS_1_099_CA_1_validation,13.469141,0.5843076112933885,-0.4285714285714288,0,1,0,1.4204426923134044,0.35150187368205393,0.0,0.08859196434391099,0.911408035656089,13.594980808349998,14.321406615388044
2016-03-08,7,val,10.982845809661432,FOODS_1_099_CA_1_validation,9.284007,0.5666511328719728,0.1428571428571423,0,1,0,1.6988388096614315,0.42039360539582415,0.0,0.48839750011717553,0.5116024998828245,10.113715627740682,10.30331028579686
2016-03-09,3,val,10.293602402657507,FOODS_1_099_CA_1_validation,9.088395,0.612801135715415,-0.3571428571428559,0,1,0,1.205207402657507,0.29823988148345915,1.0,0.09708887263970524,0.9029111273602948,9.205407228021045,9.811519441594506
2016-03-10,16,val,9.444734892372727,FOODS_1_099_CA_1_validation,8.89386,0.5660715144663392,0.7142857142857135,0,1,0,0.5508748923727271,0.13631916154114745,0.0,0.7827245756377643,0.21727542436223568,9.325043316361942,9.224384935423636
2016-03-11,7,val,13.605645922847906,FOODS_1_099_CA_1_validation,14.060525,0.6035219524725465,-0.5714285714285712,0,0,0,0.4548790771520945,0.11256409623771482,0.0,0.12050910470052967,0.8794908952994703,14.005707929665398,13.787597553708743
2016-03-12,9,val,15.117967491837506,FOODS_1_099_CA_1_validation,14.987945,0.6232099244916594,-0.7142857142857153,0,0,0,0.13002249183750614,0.03217528573944685,0.0,0.06727645378642473,0.9327235462135752,14.996692452163302,15.065958495102503
2016-03-13,9,val,13.922471107890312,FOODS_1_099_CA_1_validation,13.541318,0.6378603776778399,-0.7142857142857135,0,0,0,0.3811531078903112,0.09431991329758073,1.0,0.0762094605194264,0.9237905394805737,13.570365472727625,13.770009864734188
2016-03-14,2,val,7.686276837952525,FOODS_1_099_CA_1_validation,8.253935,0.6378603776778399,0.0,0,0,0,0.5676581620474757,0.1404723391167787,1.0,0.5236909785130035,0.4763090214869965,7.956657541656464,7.913340102771515
2016-03-15,5,val,6.97214025074549,FOODS_1_099_CA_1_validation,5.845791,0.6761557610607347,-0.3571428571428576,0,0,1,1.1263492507454895,0.2787256917859966,0.0,0.30633550145736477,0.6936644985426352,6.190831762543247,6.521600550447293
2016-03-16,7,val,6.870687136938942,FOODS_1_099_CA_1_validation,6.523245,0.6761557610607347,0.0,0,0,1,0.347442136938942,0.08597781719108527,0.0,0.48641924422956134,0.5135807557704386,6.692247541663344,6.731710282163366
2016-03-17,4,val,8.068753013056048,FOODS_1_099_CA_1_validation,8.473176,0.7342606105215931,-0.5714285714285712,1,0,1,0.4044229869439526,0.1000782632345207,0.0,0.9010449752394457,0.09895502476055429,8.108772699742824,8.230522207833628
2016-03-18,10,val,8.51121807648323,FOODS_1_099_CA_1_validation,9.687338,0.7405919620773836,-0.5714285714285712,0,0,1,1.1761199235167705,0.2910419118124654,0.0,0.17372307062901604,0.826276929370984,9.483018835458704,8.981666045889938
2016-03-19,16,val,11.203237929674817,FOODS_1_099_CA_1_validation,13.170574,0.674099285086289,-0.5714285714285712,0,0,0,1.9673360703251834,0.4868357721319562,0.0,0.2624397238306112,0.7375602761693888,12.654266865021858,11.99017235780489
2016-03-20,19,val,13.360778182258551,FOODS_1_099_CA_1_validation,12.812315,0.5996437688933732,-0.3571428571428576,0,0,0,0.5484631822585513,0.13572236124184772,0.0,0.2331550222123848,0.7668449777876152,12.940191945442168,13.141392909355131
2016-03-21,3,val,9.151011943186871,FOODS_1_099_CA_1_validation,9.216129,0.6359607046494666,-0.2142857142857135,0,0,0,0.06511705681312918,0.016113826768468825,0.0,0.2684906686397275,0.7315093313602725,9.198645677876392,9.177058765912124
2016-03-22,8,val,7.27879893647965,FOODS_1_099_CA_1_validation,6.7138796,0.6290361466759594,0.0714285714285711,0,0,0,0.5649193364796501,0.1397945910288139,1.0,0.5853247345851592,0.4146752654148408,7.0445408606869755,7.05283120188779
2016-03-23,7,val,7.264031063625769,FOODS_1_099_CA_1_validation,7.657653,0.5841433126839461,0.2857142857142847,0,0,0,0.39362193637423104,0.09740544191371935,1.0,0.7234805949359968,0.2765194050640032,7.372875167292112,7.421479838175461
2016-03-24,15,val,7.916908916309652,FOODS_1_099_CA_1_validation,9.3216915,0.5769208877732329,-0.0714285714285711,1,0,0,1.4047825836903476,0.3476266328484347,1.0,0.9806763998622339,0.019323600137766128,7.944054373237383,8.478821949785791
2016-03-25,10,val,11.255940489030786,FOODS_1_099_CA_1_validation,14.105637,0.5616552819365335,0.2142857142857153,0,0,0,2.8496965109692134,0.7051841432613618,0.0,0.9068102671786037,0.09318973282139631,11.521502945510072,12.39581909341847
2016-03-26,26,val,13.300548421316932,FOODS_1_099_CA_1_validation,15.267985,0.6716912023833593,1.2142857142857135,0,0,0,1.967436578683067,0.4868606438682874,0.0,0.9840217482913188,0.015978251708681168,13.331984618191997,14.087523052790159
2016-03-27,24,val,15.688549573695717,FOODS_1_099_CA_1_validation,15.962362,0.6914488061123781,1.0714285714285712,1,0,1,0.2738124263042838,0.06775745435152662,0.0,0.993567665570828,0.006432334429172015,15.690310826792569,15.798074544217432
2016-03-28,11,test,12.60887171288844,FOODS_1_099_CA_1_validation,11.729828,0.6147213349970068,0.6428571428571441,0,0,0,0.879043712888441,0.21752761572203036,0.0,0.9137667584285022,0.08623324157149781,12.533068924043024,12.257254227733064
2016-03-29,4,test,10.435069146933383,FOODS_1_099_CA_1_validation,10.191381,0.6250062920106116,-0.0714285714285729,0,0,0,0.24368814693338336,0.06030291873422002,0.0,0.4071095434425503,0.5928904565574498,10.290588770240412,10.337593888160029
2016-03-30,5,test,9.101385059226471,FOODS_1_099_CA_1_validation,8.66601,0.6428878020789697,-0.1428571428571423,0,0,0,0.43537505922647135,0.10773764397583625,0.0,0.37657212118539973,0.6234278788146003,8.829960109564132,8.927235035535883
2016-03-31,19,test,9.137458573561752,FOODS_1_099_CA_1_validation,9.670748,0.5809094892724121,1.0714285714285712,0,0,0,0.5332894264382482,0.1319674729732165,1.0,0.962550971929547,0.03744902807045303,9.157429744262114,9.35077434413705
2016-04-01,13,test,14.818666766796095,FOODS_1_099_CA_1_validation,15.864466,0.5681646030371396,0.2142857142857153,0,1,0,1.0457992332039048,0.258792834061989,0.0,0.4398353265936106,0.5601646734063894,15.404486552712413,15.236986460077656
2016-04-02,19,test,19.01299108097179,FOODS_1_099_CA_1_validation,18.269524,0.5697067808095237,0.2142857142857135,0,1,0,0.74346708097179,0.18397790589981228,0.0,0.3872694745024074,0.6127305254975925,18.557446105757784,18.715604248583077
2016-04-03,29,test,19.386064454178605,FOODS_1_099_CA_1_validation,17.184341,0.6143137013025747,0.7142857142857153,0,1,0,2.2017234541786053,0.5448371297634507,0.0,0.9129104814416021,0.08708951855839786,19.19431741855546,18.505375072507164
2016-04-04,3,test,16.131072460940413,FOODS_1_099_CA_1_validation,12.598589,0.6143137013025747,0.0,0,1,0,3.532483460940412,0.8741461813212386,0.0,0.6742066595487897,0.32579334045121033,14.980212874111984,14.718079076564248
2016-04-05,2,test,10.081053145334655,FOODS_1_099_CA_1_validation,8.719237,0.6680821699077869,-0.4285714285714288,0,1,0,1.3618161453346556,0.33699418447920615,0.0,0.085387420267069,0.914612579732931,8.83551896752817,9.536326687200793
2016-04-06,1,test,8.47173947060202,FOODS_1_099_CA_1_validation,7.3265705,0.7258835947113218,-0.4285714285714288,0,1,1,1.145168970602021,0.2833828080692085,0.0,0.07570494054985748,0.9242950594501426,7.413265448838968,8.013671882361212
2016-04-07,11,test,8.219210452961217,FOODS_1_099_CA_1_validation,6.811678,0.7417318269887809,-0.2857142857142865,0,1,1,1.4075324529612177,0.34830711380435225,0.0,0.13354522461457963,0.8664547753854204,6.999647237583016,7.65619747177673
2016-04-08,10,test,11.48611056704331,FOODS_1_099_CA_1_validation,11.185698,0.7417318269887809,0.0,0,1,1,0.30041256704330976,0.07433990879377242,0.0,0.17026205855487306,0.8297379414451269,11.236846862080547,11.365945540225987
2016-04-09,13,test,15.89314575586709,FOODS_1_099_CA_1_validation,14.336589,0.7308468987427624,-0.9285714285714288,0,1,1,1.5565567558670903,0.385184576006128,0.0,0.025844443393307596,0.9741555566066924,14.376817342965477,15.270523053520254
2016-04-10,13,test,16.945620086521853,FOODS_1_099_CA_1_validation,13.152776,0.715531869907425,-0.7857142857142847,0,1,1,3.7928440865218533,0.9385748613518694,0.0,0.11407763051836238,0.8859223694816376,13.585454666315995,15.42848245191311
2016-04-11,3,test,8.899430563260367,FOODS_1_099_CA_1_validation,8.222761,0.7821992883523898,-0.5714285714285712,0,0,1,0.6766695632603668,0.16744823331257425,0.0,0.13268450772533627,0.8673154922746638,8.31254456789392,8.62876273795622
2016-04-12,5,test,7.425957823922635,FOODS_1_099_CA_1_validation,6.264061,0.7714577230743016,0.0714285714285711,0,0,1,1.1618968239226355,0.2875222723479809,0.0,0.6787082333182418,0.3212917666817582,7.052649940662608,6.9611990943535815
2016-04-13,3,test,7.167657269709145,FOODS_1_099_CA_1_validation,6.555665,0.7939033480946277,-0.1428571428571423,0,0,1,0.6119922697091447,0.15144323009001356,0.0,0.40263965105969934,0.5973603489403007,6.802077353926924,6.922860361825487
2016-04-14,2,test,7.495468973721923,FOODS_1_099_CA_1_validation,7.1073236,0.8855541676244221,-1.2142857142857153,0,0,1,0.38814537372192337,0.09605021509320741,0.0,0.021171465115511746,0.9788285348844883,7.1155412062395005,7.340210824233154
2016-04-15,1,test,7.80708258928549,FOODS_1_099_CA_1_validation,7.997902,1.0006773916259852,-0.8571428571428577,0,0,1,0.1908194107145098,0.04722005383534095,0.0,0.04462561143301235,0.9553743885669876,7.989386567123577,7.8834103535712945
2016-04-16,1,test,7.43604626333028,FOODS_1_099_CA_1_validation,8.156752,1.125779296024465,-1.2857142857142847,0,0,1,0.7207057366697187,0.1783453976592509,1.0,0.020289289261504192,0.9797107107384958,8.142129392836281,7.724328557998168
2016-04-17,11,test,5.843290462821412,FOODS_1_099_CA_1_validation,5.7436867,0.8473524866742959,-1.2857142857142856,0,0,1,0.09960376282141237,0.024647885794314463,1.0,0.01672909192207467,0.9832709080779253,5.745352980504023,5.803448957692847
2016-04-18,16,test,6.508347637429356,FOODS_1_099_CA_1_validation,6.142666,0.8285915210048368,0.928571428571428,0,0,1,0.3656816374293559,0.09049135274735864,0.2,0.9460697327793625,0.05393026722063754,6.48862632900511,6.362074982457614
2016-04-19,9,test,8.371763021820762,FOODS_1_099_CA_1_validation,7.6164207,0.7512974762244511,0.5,0,0,1,0.7553423218207618,0.18691654568544203,1.0,0.8685420214426494,0.13145797855735064,8.272467247075388,8.069626093092458
2016-04-20,10,test,6.978297297012072,FOODS_1_099_CA_1_validation,7.6939926,0.6559361169439046,0.6428571428571432,0,0,0,0.7156953029879274,0.17710551882665895,0.2,0.9065369397597132,0.09346306024028683,7.0451883702289235,7.264575418207244
2016-04-21,9,test,7.27564283362452,FOODS_1_099_CA_1_validation,9.361454,0.6587789072646368,-0.1428571428571432,0,0,0,2.08581116637548,0.5161535464228125,1.0,0.6497407900322618,0.3502592099677382,8.006217404901083,8.109967300174713
2016-04-22,6,test,8.789920402089113,FOODS_1_099_CA_1_validation,11.366517,0.6797578989398695,-0.2857142857142856,0,0,1,2.5765965979108874,0.6376030069987892,0.2,0.6084258836650825,0.39157411633491745,9.798848938067623,9.820559041253468
2016-04-23,14,test,10.905560666784869,FOODS_1_099_CA_1_validation,12.937474,0.6860782710961959,0.0714285714285711,0,0,1,2.0319133332151313,0.5028160218286944,0.2,0.789908194815828,0.21009180518417203,11.332449006937823,11.71832600007092
2016-04-24,9,test,13.05523907332624,FOODS_1_099_CA_1_validation,14.466177,0.6803820957764307,-0.2857142857142856,0,0,1,1.4109379266737605,0.3491498302315699,0.2,0.4099151964766402,0.5900848035233598,13.887812102571182,13.619614243995743
2016-02-29,13,val,10.603713054761675,FOODS_1_161_CA_1_validation,11.510961,0.5729877946236076,-0.1428571428571423,0,0,0,0.9072479452383249,0.22450701768621803,0.0,0.45425502968795933,0.5457449703120407,11.098839057701426,10.966612232857004
2016-03-01,4,val,10.565036962725795,FOODS_1_161_CA_1_validation,10.35503,0.6032832577591283,-0.2142857142857135,0,1,0,0.2100069627257959,0.05196819363699289,0.0,0.08610384751631331,0.9138961524836867,10.373112407495904,10.481034177635477
